hgnc_symbol,uniprot_gn_id,uniprot_gn_symbol,go_id,namespace_1003,name_1006
ARPC5L,Q9BPX5,ARPC5L,,,
ASCC2,B1AH59,ASCC2,GO:0005515,molecular_function,protein binding
ASCC2,B1AH59,ASCC2,GO:0043130,molecular_function,ubiquitin binding
ASCC2,B1AH59,ASCC2,GO:0005634,cellular_component,nucleus
ASCC2,B1AH59,ASCC2,GO:0016607,cellular_component,nuclear speck
ASCC2,B1AH59,ASCC2,GO:0006355,biological_process,regulation of DNA-templated transcription
ASCC2,B1AH59,ASCC2,GO:0006281,biological_process,DNA repair
ASCC2,B1AH59,ASCC2,GO:0006974,biological_process,cellular response to DNA damage stimulus
ASCC2,B1AH59,ASCC2,GO:0005654,cellular_component,nucleoplasm
ASCC2,B1AH59,ASCC2,GO:0022626,cellular_component,cytosolic ribosome
ASCC2,B1AH59,ASCC2,GO:0072344,biological_process,rescue of stalled ribosome
ASCC2,B1AH59,ASCC2,GO:1990116,biological_process,ribosome-associated ubiquitin-dependent protein catabolic process
ASCC2,B1AH59,ASCC2,GO:0032790,biological_process,ribosome disassembly
ASCC2,B1AH59,ASCC2,GO:1990391,cellular_component,DNA repair complex
ASCC2,B1AH59,ASCC2,GO:0070530,molecular_function,K63-linked polyubiquitin modification-dependent protein binding
ASCC2,B1AH59,ASCC2,GO:0099053,cellular_component,activating signal cointegrator 1 complex
ASCC2,B1AH59,ASCC2,GO:0006307,biological_process,DNA dealkylation involved in DNA repair
ASCC2,B1AH59,ASCC2,GO:0032508,biological_process,DNA duplex unwinding
ASCC2,B1AH59,ASCC2,,,
ASCC2,Q9H1I8,ASCC2,GO:0005515,molecular_function,protein binding
ASCC2,Q9H1I8,ASCC2,GO:0043130,molecular_function,ubiquitin binding
ASCC2,Q9H1I8,ASCC2,GO:0005634,cellular_component,nucleus
ASCC2,Q9H1I8,ASCC2,GO:0016607,cellular_component,nuclear speck
ASCC2,Q9H1I8,ASCC2,GO:0006355,biological_process,regulation of DNA-templated transcription
ASCC2,Q9H1I8,ASCC2,GO:0006281,biological_process,DNA repair
ASCC2,Q9H1I8,ASCC2,GO:0006974,biological_process,cellular response to DNA damage stimulus
ASCC2,Q9H1I8,ASCC2,GO:0005654,cellular_component,nucleoplasm
ASCC2,Q9H1I8,ASCC2,GO:0022626,cellular_component,cytosolic ribosome
ASCC2,Q9H1I8,ASCC2,GO:0072344,biological_process,rescue of stalled ribosome
ASCC2,Q9H1I8,ASCC2,GO:1990116,biological_process,ribosome-associated ubiquitin-dependent protein catabolic process
ASCC2,Q9H1I8,ASCC2,GO:0032790,biological_process,ribosome disassembly
ASCC2,Q9H1I8,ASCC2,GO:1990391,cellular_component,DNA repair complex
ASCC2,Q9H1I8,ASCC2,GO:0070530,molecular_function,K63-linked polyubiquitin modification-dependent protein binding
ASCC2,Q9H1I8,ASCC2,GO:0099053,cellular_component,activating signal cointegrator 1 complex
ASCC2,Q9H1I8,ASCC2,GO:0006307,biological_process,DNA dealkylation involved in DNA repair
ASCC2,Q9H1I8,ASCC2,GO:0032508,biological_process,DNA duplex unwinding
ASCC2,Q9H1I8,ASCC2,,,
ASCC2,H7C3Y4,ASCC2,GO:0005515,molecular_function,protein binding
ASCC2,H7C3Y4,ASCC2,GO:0043130,molecular_function,ubiquitin binding
ASCC2,H7C3Y4,ASCC2,GO:0005634,cellular_component,nucleus
ASCC2,H7C3Y4,ASCC2,GO:0016607,cellular_component,nuclear speck
ASCC2,H7C3Y4,ASCC2,GO:0006355,biological_process,regulation of DNA-templated transcription
ASCC2,H7C3Y4,ASCC2,GO:0006281,biological_process,DNA repair
ASCC2,H7C3Y4,ASCC2,GO:0006974,biological_process,cellular response to DNA damage stimulus
ASCC2,H7C3Y4,ASCC2,GO:0005654,cellular_component,nucleoplasm
ASCC2,H7C3Y4,ASCC2,GO:0022626,cellular_component,cytosolic ribosome
ASCC2,H7C3Y4,ASCC2,GO:0072344,biological_process,rescue of stalled ribosome
ASCC2,H7C3Y4,ASCC2,GO:1990116,biological_process,ribosome-associated ubiquitin-dependent protein catabolic process
ASCC2,H7C3Y4,ASCC2,GO:0032790,biological_process,ribosome disassembly
ASCC2,H7C3Y4,ASCC2,GO:1990391,cellular_component,DNA repair complex
ASCC2,H7C3Y4,ASCC2,GO:0070530,molecular_function,K63-linked polyubiquitin modification-dependent protein binding
ASCC2,H7C3Y4,ASCC2,GO:0099053,cellular_component,activating signal cointegrator 1 complex
ASCC2,H7C3Y4,ASCC2,GO:0006307,biological_process,DNA dealkylation involved in DNA repair
ASCC2,H7C3Y4,ASCC2,GO:0032508,biological_process,DNA duplex unwinding
ASCC2,H7C3Y4,ASCC2,,,
ASCC2,F2Z2W4,ASCC2,GO:0005515,molecular_function,protein binding
ASCC2,F2Z2W4,ASCC2,GO:0043130,molecular_function,ubiquitin binding
ASCC2,F2Z2W4,ASCC2,GO:0005634,cellular_component,nucleus
ASCC2,F2Z2W4,ASCC2,GO:0016607,cellular_component,nuclear speck
ASCC2,F2Z2W4,ASCC2,GO:0006355,biological_process,regulation of DNA-templated transcription
ASCC2,F2Z2W4,ASCC2,GO:0006281,biological_process,DNA repair
ASCC2,F2Z2W4,ASCC2,GO:0006974,biological_process,cellular response to DNA damage stimulus
ASCC2,F2Z2W4,ASCC2,GO:0005654,cellular_component,nucleoplasm
ASCC2,F2Z2W4,ASCC2,GO:0022626,cellular_component,cytosolic ribosome
ASCC2,F2Z2W4,ASCC2,GO:0072344,biological_process,rescue of stalled ribosome
ASCC2,F2Z2W4,ASCC2,GO:1990116,biological_process,ribosome-associated ubiquitin-dependent protein catabolic process
ASCC2,F2Z2W4,ASCC2,GO:0032790,biological_process,ribosome disassembly
ASCC2,F2Z2W4,ASCC2,GO:1990391,cellular_component,DNA repair complex
ASCC2,F2Z2W4,ASCC2,GO:0070530,molecular_function,K63-linked polyubiquitin modification-dependent protein binding
ASCC2,F2Z2W4,ASCC2,GO:0099053,cellular_component,activating signal cointegrator 1 complex
ASCC2,F2Z2W4,ASCC2,GO:0006307,biological_process,DNA dealkylation involved in DNA repair
ASCC2,F2Z2W4,ASCC2,GO:0032508,biological_process,DNA duplex unwinding
ASCC2,F2Z2W4,ASCC2,,,
ASCC2,A0A024R1F9,ASCC2,GO:0005515,molecular_function,protein binding
ASCC2,A0A024R1F9,ASCC2,GO:0043130,molecular_function,ubiquitin binding
ASCC2,A0A024R1F9,ASCC2,GO:0005634,cellular_component,nucleus
ASCC2,A0A024R1F9,ASCC2,GO:0016607,cellular_component,nuclear speck
ASCC2,A0A024R1F9,ASCC2,GO:0006355,biological_process,regulation of DNA-templated transcription
ASCC2,A0A024R1F9,ASCC2,GO:0006281,biological_process,DNA repair
ASCC2,A0A024R1F9,ASCC2,GO:0006974,biological_process,cellular response to DNA damage stimulus
ASCC2,A0A024R1F9,ASCC2,GO:0005654,cellular_component,nucleoplasm
ASCC2,A0A024R1F9,ASCC2,GO:0022626,cellular_component,cytosolic ribosome
ASCC2,A0A024R1F9,ASCC2,GO:0072344,biological_process,rescue of stalled ribosome
ASCC2,A0A024R1F9,ASCC2,GO:1990116,biological_process,ribosome-associated ubiquitin-dependent protein catabolic process
ASCC2,A0A024R1F9,ASCC2,GO:0032790,biological_process,ribosome disassembly
ASCC2,A0A024R1F9,ASCC2,GO:1990391,cellular_component,DNA repair complex
ASCC2,A0A024R1F9,ASCC2,GO:0070530,molecular_function,K63-linked polyubiquitin modification-dependent protein binding
ASCC2,A0A024R1F9,ASCC2,GO:0099053,cellular_component,activating signal cointegrator 1 complex
ASCC2,A0A024R1F9,ASCC2,GO:0006307,biological_process,DNA dealkylation involved in DNA repair
ASCC2,A0A024R1F9,ASCC2,GO:0032508,biological_process,DNA duplex unwinding
ASCC2,A0A024R1F9,ASCC2,,,
ATG3,C9JNW8,ATG3,GO:0019787,molecular_function,ubiquitin-like protein transferase activity
ATG3,C9JNW8,ATG3,GO:0019776,molecular_function,Atg8 ligase activity
ATG3,C9JNW8,ATG3,GO:0005737,cellular_component,cytoplasm
ATG3,C9JNW8,ATG3,GO:0016740,molecular_function,transferase activity
ATG3,C9JNW8,ATG3,GO:0005515,molecular_function,protein binding
ATG3,C9JNW8,ATG3,GO:0016567,biological_process,protein ubiquitination
ATG3,C9JNW8,ATG3,GO:0000045,biological_process,autophagosome assembly
ATG3,C9JNW8,ATG3,GO:0006914,biological_process,autophagy
ATG3,C9JNW8,ATG3,GO:0005829,cellular_component,cytosol
ATG3,C9JNW8,ATG3,GO:0015031,biological_process,protein transport
ATG3,C9JNW8,ATG3,GO:0019899,molecular_function,enzyme binding
ATG3,C9JNW8,ATG3,GO:1902017,biological_process,regulation of cilium assembly
ATG3,C9JNW8,ATG3,GO:0000407,cellular_component,phagophore assembly site
ATG3,C9JNW8,ATG3,GO:0006612,biological_process,protein targeting to membrane
ATG3,C9JNW8,ATG3,GO:0043653,biological_process,mitochondrial fragmentation involved in apoptotic process
ATG3,C9JNW8,ATG3,GO:0044804,biological_process,autophagy of nucleus
ATG3,C9JNW8,ATG3,GO:0034274,cellular_component,Atg12-Atg5-Atg16 complex
ATG3,C9JNW8,ATG3,GO:0019777,molecular_function,Atg12 transferase activity
ATG3,C9JNW8,ATG3,GO:0141046,,
ATG3,C9JNW8,ATG3,GO:0016236,biological_process,macroautophagy
ATG3,C9JNW8,ATG3,GO:0050765,biological_process,negative regulation of phagocytosis
ATG3,C9JNW8,ATG3,,,
ATG3,F8WDI0,ATG3,GO:0019787,molecular_function,ubiquitin-like protein transferase activity
ATG3,F8WDI0,ATG3,GO:0019776,molecular_function,Atg8 ligase activity
ATG3,F8WDI0,ATG3,GO:0005737,cellular_component,cytoplasm
ATG3,F8WDI0,ATG3,GO:0016740,molecular_function,transferase activity
ATG3,F8WDI0,ATG3,GO:0005515,molecular_function,protein binding
ATG3,F8WDI0,ATG3,GO:0016567,biological_process,protein ubiquitination
ATG3,F8WDI0,ATG3,GO:0000045,biological_process,autophagosome assembly
ATG3,F8WDI0,ATG3,GO:0006914,biological_process,autophagy
ATG3,F8WDI0,ATG3,GO:0005829,cellular_component,cytosol
ATG3,F8WDI0,ATG3,GO:0015031,biological_process,protein transport
ATG3,F8WDI0,ATG3,GO:0019899,molecular_function,enzyme binding
ATG3,F8WDI0,ATG3,GO:1902017,biological_process,regulation of cilium assembly
ATG3,F8WDI0,ATG3,GO:0000407,cellular_component,phagophore assembly site
ATG3,F8WDI0,ATG3,GO:0006612,biological_process,protein targeting to membrane
ATG3,F8WDI0,ATG3,GO:0043653,biological_process,mitochondrial fragmentation involved in apoptotic process
ATG3,F8WDI0,ATG3,GO:0044804,biological_process,autophagy of nucleus
ATG3,F8WDI0,ATG3,GO:0034274,cellular_component,Atg12-Atg5-Atg16 complex
ATG3,F8WDI0,ATG3,GO:0019777,molecular_function,Atg12 transferase activity
ATG3,F8WDI0,ATG3,GO:0141046,,
ATG3,F8WDI0,ATG3,GO:0016236,biological_process,macroautophagy
ATG3,F8WDI0,ATG3,GO:0050765,biological_process,negative regulation of phagocytosis
ATG3,F8WDI0,ATG3,,,
ATG3,Q9NT62,ATG3,GO:0019787,molecular_function,ubiquitin-like protein transferase activity
ATG3,Q9NT62,ATG3,GO:0019776,molecular_function,Atg8 ligase activity
ATG3,Q9NT62,ATG3,GO:0005737,cellular_component,cytoplasm
ATG3,Q9NT62,ATG3,GO:0016740,molecular_function,transferase activity
ATG3,Q9NT62,ATG3,GO:0005515,molecular_function,protein binding
ATG3,Q9NT62,ATG3,GO:0016567,biological_process,protein ubiquitination
ATG3,Q9NT62,ATG3,GO:0000045,biological_process,autophagosome assembly
ATG3,Q9NT62,ATG3,GO:0006914,biological_process,autophagy
ATG3,Q9NT62,ATG3,GO:0005829,cellular_component,cytosol
ATG3,Q9NT62,ATG3,GO:0015031,biological_process,protein transport
ATG3,Q9NT62,ATG3,GO:0019899,molecular_function,enzyme binding
ATG3,Q9NT62,ATG3,GO:1902017,biological_process,regulation of cilium assembly
ATG3,Q9NT62,ATG3,GO:0000407,cellular_component,phagophore assembly site
ATG3,Q9NT62,ATG3,GO:0006612,biological_process,protein targeting to membrane
ATG3,Q9NT62,ATG3,GO:0043653,biological_process,mitochondrial fragmentation involved in apoptotic process
ATG3,Q9NT62,ATG3,GO:0044804,biological_process,autophagy of nucleus
ATG3,Q9NT62,ATG3,GO:0034274,cellular_component,Atg12-Atg5-Atg16 complex
ATG3,Q9NT62,ATG3,GO:0019777,molecular_function,Atg12 transferase activity
ATG3,Q9NT62,ATG3,GO:0141046,,
ATG3,Q9NT62,ATG3,GO:0016236,biological_process,macroautophagy
ATG3,Q9NT62,ATG3,GO:0050765,biological_process,negative regulation of phagocytosis
ATG3,Q9NT62,ATG3,,,
ATG9A,H7C1G6,ATG9A,GO:0005768,cellular_component,endosome
ATG9A,H7C1G6,ATG9A,GO:0005794,cellular_component,Golgi apparatus
ATG9A,H7C1G6,ATG9A,GO:0016020,cellular_component,membrane
ATG9A,H7C1G6,ATG9A,GO:0005783,cellular_component,endoplasmic reticulum
ATG9A,H7C1G6,ATG9A,GO:0005789,cellular_component,endoplasmic reticulum membrane
ATG9A,H7C1G6,ATG9A,GO:0005739,cellular_component,mitochondrion
ATG9A,H7C1G6,ATG9A,GO:0006869,biological_process,lipid transport
ATG9A,H7C1G6,ATG9A,GO:0005515,molecular_function,protein binding
ATG9A,H7C1G6,ATG9A,GO:0000045,biological_process,autophagosome assembly
ATG9A,H7C1G6,ATG9A,GO:0006914,biological_process,autophagy
ATG9A,H7C1G6,ATG9A,GO:0031410,cellular_component,cytoplasmic vesicle
ATG9A,H7C1G6,ATG9A,GO:0031966,cellular_component,mitochondrial membrane
ATG9A,H7C1G6,ATG9A,GO:0043231,cellular_component,intracellular membrane-bounded organelle
ATG9A,H7C1G6,ATG9A,GO:0055038,cellular_component,recycling endosome membrane
ATG9A,H7C1G6,ATG9A,GO:0000139,cellular_component,Golgi membrane
ATG9A,H7C1G6,ATG9A,GO:0031902,cellular_component,late endosome membrane
ATG9A,H7C1G6,ATG9A,GO:0005802,cellular_component,trans-Golgi network
ATG9A,H7C1G6,ATG9A,GO:0034045,cellular_component,phagophore assembly site membrane
ATG9A,H7C1G6,ATG9A,GO:0005776,cellular_component,autophagosome
ATG9A,H7C1G6,ATG9A,GO:0060349,biological_process,bone morphogenesis
ATG9A,H7C1G6,ATG9A,GO:0000407,cellular_component,phagophore assembly site
ATG9A,H7C1G6,ATG9A,GO:0017128,molecular_function,phospholipid scramblase activity
ATG9A,H7C1G6,ATG9A,GO:0034497,biological_process,protein localization to phagophore assembly site
ATG9A,H7C1G6,ATG9A,GO:0044804,biological_process,autophagy of nucleus
ATG9A,H7C1G6,ATG9A,GO:0055037,cellular_component,recycling endosome
ATG9A,H7C1G6,ATG9A,GO:0005770,cellular_component,late endosome
ATG9A,H7C1G6,ATG9A,GO:0017121,biological_process,plasma membrane phospholipid scrambling
ATG9A,H7C1G6,ATG9A,GO:0097300,biological_process,programmed necrotic cell death
ATG9A,H7C1G6,ATG9A,,,
ATG9A,H7C1G6,ATG9A,GO:0010008,cellular_component,endosome membrane
ATG9A,C9JDK4,ATG9A,GO:0005768,cellular_component,endosome
ATG9A,C9JDK4,ATG9A,GO:0005794,cellular_component,Golgi apparatus
ATG9A,C9JDK4,ATG9A,GO:0016020,cellular_component,membrane
ATG9A,C9JDK4,ATG9A,GO:0005783,cellular_component,endoplasmic reticulum
ATG9A,C9JDK4,ATG9A,GO:0005789,cellular_component,endoplasmic reticulum membrane
ATG9A,C9JDK4,ATG9A,GO:0005739,cellular_component,mitochondrion
ATG9A,C9JDK4,ATG9A,GO:0006869,biological_process,lipid transport
ATG9A,C9JDK4,ATG9A,GO:0005515,molecular_function,protein binding
ATG9A,C9JDK4,ATG9A,GO:0000045,biological_process,autophagosome assembly
ATG9A,C9JDK4,ATG9A,GO:0006914,biological_process,autophagy
ATG9A,C9JDK4,ATG9A,GO:0031410,cellular_component,cytoplasmic vesicle
ATG9A,C9JDK4,ATG9A,GO:0031966,cellular_component,mitochondrial membrane
ATG9A,C9JDK4,ATG9A,GO:0043231,cellular_component,intracellular membrane-bounded organelle
ATG9A,C9JDK4,ATG9A,GO:0055038,cellular_component,recycling endosome membrane
ATG9A,C9JDK4,ATG9A,GO:0000139,cellular_component,Golgi membrane
ATG9A,C9JDK4,ATG9A,GO:0031902,cellular_component,late endosome membrane
ATG9A,C9JDK4,ATG9A,GO:0005802,cellular_component,trans-Golgi network
ATG9A,C9JDK4,ATG9A,GO:0034045,cellular_component,phagophore assembly site membrane
ATG9A,C9JDK4,ATG9A,GO:0005776,cellular_component,autophagosome
ATG9A,C9JDK4,ATG9A,GO:0060349,biological_process,bone morphogenesis
ATG9A,C9JDK4,ATG9A,GO:0000407,cellular_component,phagophore assembly site
ATG9A,C9JDK4,ATG9A,GO:0017128,molecular_function,phospholipid scramblase activity
ATG9A,C9JDK4,ATG9A,GO:0034497,biological_process,protein localization to phagophore assembly site
ATG9A,C9JDK4,ATG9A,GO:0044804,biological_process,autophagy of nucleus
ATG9A,C9JDK4,ATG9A,GO:0055037,cellular_component,recycling endosome
ATG9A,C9JDK4,ATG9A,GO:0005770,cellular_component,late endosome
ATG9A,C9JDK4,ATG9A,GO:0017121,biological_process,plasma membrane phospholipid scrambling
ATG9A,C9JDK4,ATG9A,GO:0097300,biological_process,programmed necrotic cell death
ATG9A,C9JDK4,ATG9A,,,
ATG9A,C9JDK4,ATG9A,GO:0010008,cellular_component,endosome membrane
ATG9A,C9JFV2,ATG9A,GO:0005768,cellular_component,endosome
ATG9A,C9JFV2,ATG9A,GO:0005794,cellular_component,Golgi apparatus
ATG9A,C9JFV2,ATG9A,GO:0016020,cellular_component,membrane
ATG9A,C9JFV2,ATG9A,GO:0005783,cellular_component,endoplasmic reticulum
ATG9A,C9JFV2,ATG9A,GO:0005789,cellular_component,endoplasmic reticulum membrane
ATG9A,C9JFV2,ATG9A,GO:0005739,cellular_component,mitochondrion
ATG9A,C9JFV2,ATG9A,GO:0006869,biological_process,lipid transport
ATG9A,C9JFV2,ATG9A,GO:0005515,molecular_function,protein binding
ATG9A,C9JFV2,ATG9A,GO:0000045,biological_process,autophagosome assembly
ATG9A,C9JFV2,ATG9A,GO:0006914,biological_process,autophagy
ATG9A,C9JFV2,ATG9A,GO:0031410,cellular_component,cytoplasmic vesicle
ATG9A,C9JFV2,ATG9A,GO:0031966,cellular_component,mitochondrial membrane
ATG9A,C9JFV2,ATG9A,GO:0043231,cellular_component,intracellular membrane-bounded organelle
ATG9A,C9JFV2,ATG9A,GO:0055038,cellular_component,recycling endosome membrane
ATG9A,C9JFV2,ATG9A,GO:0000139,cellular_component,Golgi membrane
ATG9A,C9JFV2,ATG9A,GO:0031902,cellular_component,late endosome membrane
ATG9A,C9JFV2,ATG9A,GO:0005802,cellular_component,trans-Golgi network
ATG9A,C9JFV2,ATG9A,GO:0034045,cellular_component,phagophore assembly site membrane
ATG9A,C9JFV2,ATG9A,GO:0005776,cellular_component,autophagosome
ATG9A,C9JFV2,ATG9A,GO:0060349,biological_process,bone morphogenesis
ATG9A,C9JFV2,ATG9A,GO:0000407,cellular_component,phagophore assembly site
ATG9A,C9JFV2,ATG9A,GO:0017128,molecular_function,phospholipid scramblase activity
ATG9A,C9JFV2,ATG9A,GO:0034497,biological_process,protein localization to phagophore assembly site
ATG9A,C9JFV2,ATG9A,GO:0044804,biological_process,autophagy of nucleus
ATG9A,C9JFV2,ATG9A,GO:0055037,cellular_component,recycling endosome
ATG9A,C9JFV2,ATG9A,GO:0005770,cellular_component,late endosome
ATG9A,C9JFV2,ATG9A,GO:0017121,biological_process,plasma membrane phospholipid scrambling
ATG9A,C9JFV2,ATG9A,GO:0097300,biological_process,programmed necrotic cell death
ATG9A,C9JFV2,ATG9A,,,
ATG9A,C9JFV2,ATG9A,GO:0010008,cellular_component,endosome membrane
ATG9A,C9JS65,ATG9A,GO:0005768,cellular_component,endosome
ATG9A,C9JS65,ATG9A,GO:0005794,cellular_component,Golgi apparatus
ATG9A,C9JS65,ATG9A,GO:0016020,cellular_component,membrane
ATG9A,C9JS65,ATG9A,GO:0005783,cellular_component,endoplasmic reticulum
ATG9A,C9JS65,ATG9A,GO:0005789,cellular_component,endoplasmic reticulum membrane
ATG9A,C9JS65,ATG9A,GO:0005739,cellular_component,mitochondrion
ATG9A,C9JS65,ATG9A,GO:0006869,biological_process,lipid transport
ATG9A,C9JS65,ATG9A,GO:0005515,molecular_function,protein binding
ATG9A,C9JS65,ATG9A,GO:0000045,biological_process,autophagosome assembly
ATG9A,C9JS65,ATG9A,GO:0006914,biological_process,autophagy
ATG9A,C9JS65,ATG9A,GO:0031410,cellular_component,cytoplasmic vesicle
ATG9A,C9JS65,ATG9A,GO:0031966,cellular_component,mitochondrial membrane
ATG9A,C9JS65,ATG9A,GO:0043231,cellular_component,intracellular membrane-bounded organelle
ATG9A,C9JS65,ATG9A,GO:0055038,cellular_component,recycling endosome membrane
ATG9A,C9JS65,ATG9A,GO:0000139,cellular_component,Golgi membrane
ATG9A,C9JS65,ATG9A,GO:0031902,cellular_component,late endosome membrane
ATG9A,C9JS65,ATG9A,GO:0005802,cellular_component,trans-Golgi network
ATG9A,C9JS65,ATG9A,GO:0034045,cellular_component,phagophore assembly site membrane
ATG9A,C9JS65,ATG9A,GO:0005776,cellular_component,autophagosome
ATG9A,C9JS65,ATG9A,GO:0060349,biological_process,bone morphogenesis
ATG9A,C9JS65,ATG9A,GO:0000407,cellular_component,phagophore assembly site
ATG9A,C9JS65,ATG9A,GO:0017128,molecular_function,phospholipid scramblase activity
ATG9A,C9JS65,ATG9A,GO:0034497,biological_process,protein localization to phagophore assembly site
ATG9A,C9JS65,ATG9A,GO:0044804,biological_process,autophagy of nucleus
ATG9A,C9JS65,ATG9A,GO:0055037,cellular_component,recycling endosome
ATG9A,C9JS65,ATG9A,GO:0005770,cellular_component,late endosome
ATG9A,C9JS65,ATG9A,GO:0017121,biological_process,plasma membrane phospholipid scrambling
ATG9A,C9JS65,ATG9A,GO:0097300,biological_process,programmed necrotic cell death
ATG9A,C9JS65,ATG9A,,,
ATG9A,C9JS65,ATG9A,GO:0010008,cellular_component,endosome membrane
ATG9A,F2Z3I6,ATG9A,GO:0005768,cellular_component,endosome
ATG9A,F2Z3I6,ATG9A,GO:0005794,cellular_component,Golgi apparatus
ATG9A,F2Z3I6,ATG9A,GO:0016020,cellular_component,membrane
ATG9A,F2Z3I6,ATG9A,GO:0005783,cellular_component,endoplasmic reticulum
ATG9A,F2Z3I6,ATG9A,GO:0005789,cellular_component,endoplasmic reticulum membrane
ATG9A,F2Z3I6,ATG9A,GO:0005739,cellular_component,mitochondrion
ATG9A,F2Z3I6,ATG9A,GO:0006869,biological_process,lipid transport
ATG9A,F2Z3I6,ATG9A,GO:0005515,molecular_function,protein binding
ATG9A,F2Z3I6,ATG9A,GO:0000045,biological_process,autophagosome assembly
ATG9A,F2Z3I6,ATG9A,GO:0006914,biological_process,autophagy
ATG9A,F2Z3I6,ATG9A,GO:0031410,cellular_component,cytoplasmic vesicle
ATG9A,F2Z3I6,ATG9A,GO:0031966,cellular_component,mitochondrial membrane
ATG9A,F2Z3I6,ATG9A,GO:0043231,cellular_component,intracellular membrane-bounded organelle
ATG9A,F2Z3I6,ATG9A,GO:0055038,cellular_component,recycling endosome membrane
ATG9A,F2Z3I6,ATG9A,GO:0000139,cellular_component,Golgi membrane
ATG9A,F2Z3I6,ATG9A,GO:0031902,cellular_component,late endosome membrane
ATG9A,F2Z3I6,ATG9A,GO:0005802,cellular_component,trans-Golgi network
ATG9A,F2Z3I6,ATG9A,GO:0034045,cellular_component,phagophore assembly site membrane
ATG9A,F2Z3I6,ATG9A,GO:0005776,cellular_component,autophagosome
ATG9A,F2Z3I6,ATG9A,GO:0060349,biological_process,bone morphogenesis
ATG9A,F2Z3I6,ATG9A,GO:0000407,cellular_component,phagophore assembly site
